exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2015;RREO6DividaAtiva;Dívida Ativa;12734018,69
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2014;RREO6DividaAtiva;Dívida Ativa;12688898,83
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;PREVISÃO ATUALIZADA;RREO6DiversasReceitasCorrentes;Diversas Receitas Correntes;129739400,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2015;RREO6DiversasReceitasCorrentes;Diversas Receitas Correntes;19261319,81
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2014;RREO6DiversasReceitasCorrentes;Diversas Receitas Correntes;21155644,1
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;PREVISÃO ATUALIZADA;RREO6ReceitasDeCapital;RECEITAS DE CAPITAL (II);1508181759,19
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2015;RREO6ReceitasDeCapital;RECEITAS DE CAPITAL (II);17771486,99
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2014;RREO6ReceitasDeCapital;RECEITAS DE CAPITAL (II);6319124,53
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;PREVISÃO ATUALIZADA;RREO6OperacoesDeCredito;Operações de Crédito (III);1042309000,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2015;RREO6OperacoesDeCredito;Operações de Crédito (III);10670073,77
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;PREVISÃO ATUALIZADA;RREO6AmortizacaoDeEmprestimos;Amortização de Empréstimos (IV);50000,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;PREVISÃO ATUALIZADA;RREO6TransferenciasDeCapital;Transferências de Capital;451314508,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2015;RREO6TransferenciasDeCapital;Transferências de Capital;7101413,22
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2014;RREO6TransferenciasDeCapital;Transferências de Capital;6319124,53
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;PREVISÃO ATUALIZADA;RREO6ConveniosCapital;Convênios;436757508,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2015;RREO6ConveniosCapital;Convênios;7101413,22
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2014;RREO6ConveniosCapital;Convênios;6319124,53
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;PREVISÃO ATUALIZADA;RREO6OutrasTransferenciasDeCapital;Outras Transferências de Capital;14557000,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;PREVISÃO ATUALIZADA;RREO6OutrasReceitasDeCapital;Outras Receitas de Capital;14508251,19
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;PREVISÃO ATUALIZADA;RREO6ReceitasPrimariasDeCapital;RECEITAS PRIMÁRIAS DE CAPITAL (VI) = (II - III - IV - V);465822759,19
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2015;RREO6ReceitasPrimariasDeCapital;RECEITAS PRIMÁRIAS DE CAPITAL (VI) = (II - III - IV - V);7101413,22
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2014;RREO6ReceitasPrimariasDeCapital;RECEITAS PRIMÁRIAS DE CAPITAL (VI) = (II - III - IV - V);6319124,53
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;PREVISÃO ATUALIZADA;RREO6TotalReceitaPrimaria;RECEITA PRIMÁRIA TOTAL (VII) = (I + VI);4405242951,19
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2015;RREO6TotalReceitaPrimaria;RECEITA PRIMÁRIA TOTAL (VII) = (I + VI);722689425,89
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;Até o Bimestre / 2014;RREO6TotalReceitaPrimaria;RECEITA PRIMÁRIA TOTAL (VII) = (I + VI);681559950,53
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DOTAÇÃO ATUALIZADA;RREO6DespesasCorrentes;DESPESAS CORRENTES (VIII);3683397884,38
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2015;RREO6DespesasCorrentes;DESPESAS CORRENTES (VIII);1569182400,74
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2014;RREO6DespesasCorrentes;DESPESAS CORRENTES (VIII);1446513121,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2015;RREO6DespesasCorrentes;DESPESAS CORRENTES (VIII);434479569,14
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2014;RREO6DespesasCorrentes;DESPESAS CORRENTES (VIII);378511720,42
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DOTAÇÃO ATUALIZADA;RREO6PessoalEEncargosSociais;Pessoal e Encargos Sociais;1983415020,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2015;RREO6PessoalEEncargosSociais;Pessoal e Encargos Sociais;704536014,82
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2014;RREO6PessoalEEncargosSociais;Pessoal e Encargos Sociais;575898313,73
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2015;RREO6PessoalEEncargosSociais;Pessoal e Encargos Sociais;298967871,17
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2014;RREO6PessoalEEncargosSociais;Pessoal e Encargos Sociais;239487115,74
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DOTAÇÃO ATUALIZADA;RREO6JurosEEncargosDaDivida;Juros e Encargos da Dívida (IX);45697744,81
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2015;RREO6JurosEEncargosDaDivida;Juros e Encargos da Dívida (IX);45065891,06
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2014;RREO6JurosEEncargosDaDivida;Juros e Encargos da Dívida (IX);35924814,11
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2015;RREO6JurosEEncargosDaDivida;Juros e Encargos da Dívida (IX);6261563,9
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2014;RREO6JurosEEncargosDaDivida;Juros e Encargos da Dívida (IX);5097496,84
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DOTAÇÃO ATUALIZADA;RREO6OutrasDespesasCorrentes;Outras Despesas Correntes;1654285119,57
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2015;RREO6OutrasDespesasCorrentes;Outras Despesas Correntes;819580494,86
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2014;RREO6OutrasDespesasCorrentes;Outras Despesas Correntes;834689993,16
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2015;RREO6OutrasDespesasCorrentes;Outras Despesas Correntes;129250134,07
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2014;RREO6OutrasDespesasCorrentes;Outras Despesas Correntes;133927107,84
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DOTAÇÃO ATUALIZADA;RREO6DespesasPrimariasCorrentes;DESPESAS PRIMÁRIAS CORRENTES (X) = (VIII - IX);3637700139,57
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2015;RREO6DespesasPrimariasCorrentes;DESPESAS PRIMÁRIAS CORRENTES (X) = (VIII - IX);1524116509,68
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2014;RREO6DespesasPrimariasCorrentes;DESPESAS PRIMÁRIAS CORRENTES (X) = (VIII - IX);1410588306,89
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2015;RREO6DespesasPrimariasCorrentes;DESPESAS PRIMÁRIAS CORRENTES (X) = (VIII - IX);428218005,24
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2014;RREO6DespesasPrimariasCorrentes;DESPESAS PRIMÁRIAS CORRENTES (X) = (VIII - IX);373414223,58
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DOTAÇÃO ATUALIZADA;RREO6DespesasDeCapital;DESPESAS DE CAPITAL (XI);1704189366,81
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2015;RREO6DespesasDeCapital;DESPESAS DE CAPITAL (XI);91463096,67
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2014;RREO6DespesasDeCapital;DESPESAS DE CAPITAL (XI);323280831,04
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2015;RREO6DespesasDeCapital;DESPESAS DE CAPITAL (XI);27804404,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2014;RREO6DespesasDeCapital;DESPESAS DE CAPITAL (XI);37150872,63
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DOTAÇÃO ATUALIZADA;RREO6Investimentos;Investimentos;1628219209,62
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2015;RREO6Investimentos;Investimentos;27216428,93
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2014;RREO6Investimentos;Investimentos;259637240,48
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2015;RREO6Investimentos;Investimentos;5056890,7
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2014;RREO6Investimentos;Investimentos;29133692,67
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DOTAÇÃO ATUALIZADA;RREO6InversoesFinanceiras;Inversões Financeiras;45000,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2014;RREO6InversoesFinanceiras;Inversões Financeiras;150000,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2014;RREO6InversoesFinanceiras;Inversões Financeiras;75000,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DOTAÇÃO ATUALIZADA;RREO6ConcessaoDeEmprestimos;Concessão de Empréstimos (XII);45000,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2014;RREO6ConcessaoDeEmprestimos;Concessão de Empréstimos (XII);150000,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS LIQUIDADAS ATÉ O BIMESTRE / 2014;RREO6ConcessaoDeEmprestimos;Concessão de Empréstimos (XII);75000,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DOTAÇÃO ATUALIZADA;RREO6AmortizacaoDaDivida;Amortização da Dívida (XIV);75925157,19
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2015;RREO6AmortizacaoDaDivida;Amortização da Dívida (XIV);64246667,74
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 06;M;;DESPESAS EMPENHADAS ATÉ O BIMESTRE / 2014;RREO6AmortizacaoDaDivida;Amortização da Dívida (XIV);63493590,56
