exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;DespesasEmpenhadasDemonstrativoSimplificadoDespesasPorFuncaoSubfuncao;Despesas Empenhadas;1683141441,9
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;DespesasLiquidadasDemonstrativoSimplificadoDespesasPorFuncaoSubfuncao;Despesas Liquidadas;481532082,25
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;28/02/2015;ReceitaCorrenteLiquidaDemonstrativoSimplificado;Receita Corrente Líquida;3722402159,38
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;ReceitasPrevidenciariasRealizadasRPPSDemonstrativoSimplificado;Receitas Previdenciárias Realizadas (IV);25541854,78
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;DespesasPrevidenciariasLiquidadasRPPSDemonstrativoSimplificado;Despesas Previdenciárias Liquidadas (V);621562,53
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;ResultadoPrevidenciarioRPPSDemonstrativoSimplificado;Resultado Previdenciário (VI) = (IV - V);24920292,25
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Meta Fixada no Anexo de Metas Fiscais da LDO (a);ResultadoNominalDemonstrativoSimplificado;Resultado Nominal;199774000,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Resultado Apurado até o Bimestre (b);ResultadoNominalDemonstrativoSimplificado;Resultado Nominal;-279141114,09
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;% em Relação à Meta (b/a);ResultadoNominalDemonstrativoSimplificado;Resultado Nominal;-139,73
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Meta Fixada no Anexo de Metas Fiscais da LDO (a);ResultadoPrimarioDemonstrativoSimplificado;Resultado Primário;-554127000,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Resultado Apurado até o Bimestre (b);ResultadoPrimarioDemonstrativoSimplificado;Resultado Primário;289414529,95
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;% em Relação à Meta (b/a);ResultadoPrimarioDemonstrativoSimplificado;Resultado Primário;-52,23
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;RestosAPagarProcessadosDemonstrativoSimplificado;RESTOS A PAGAR PROCESSADOS;151292702,26
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Cancelamento Até o Bimestre;RestosAPagarProcessadosDemonstrativoSimplificado;RESTOS A PAGAR PROCESSADOS;69695,53
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;RestosAPagarProcessadosDemonstrativoSimplificado;RESTOS A PAGAR PROCESSADOS;84371855,8
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;RestosAPagarProcessadosDemonstrativoSimplificado;RESTOS A PAGAR PROCESSADOS;66851150,93
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;RestosAPagarProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;151242986,79
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Cancelamento Até o Bimestre;RestosAPagarProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;69695,53
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;RestosAPagarProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;84363969,95
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;RestosAPagarProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;66809321,31
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;RestosAPagarProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;49715,47
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;RestosAPagarProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;7885,85
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;RestosAPagarProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;41829,62
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;RestosAPagarNaoProcessadosDemonstrativoSimplificado;RESTOS A PAGAR NÃO PROCESSADOS;58842330,89
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Cancelamento Até o Bimestre;RestosAPagarNaoProcessadosDemonstrativoSimplificado;RESTOS A PAGAR NÃO PROCESSADOS;182847,84
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;RestosAPagarNaoProcessadosDemonstrativoSimplificado;RESTOS A PAGAR NÃO PROCESSADOS;27909010,05
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;RestosAPagarNaoProcessadosDemonstrativoSimplificado;RESTOS A PAGAR NÃO PROCESSADOS;30750473,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;RestosAPagarNaoProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;57792101,42
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Cancelamento Até o Bimestre;RestosAPagarNaoProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;181034,51
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;RestosAPagarNaoProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;27093572,19
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;RestosAPagarNaoProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;30517494,72
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;RestosAPagarNaoProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;1050229,47
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Cancelamento Até o Bimestre;RestosAPagarNaoProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;1813,33
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;RestosAPagarNaoProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;815437,86
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;RestosAPagarNaoProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;232978,28
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;TotalRestosAPagarDemonstrativoSimplificado;TOTAL;210135033,15
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Cancelamento Até o Bimestre;TotalRestosAPagarDemonstrativoSimplificado;TOTAL;252543,37
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;TotalRestosAPagarDemonstrativoSimplificado;TOTAL;112280865,85
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;TotalRestosAPagarDemonstrativoSimplificado;TOTAL;97601623,93
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Valor Apurado Até o Bimestre;MinimoAnualDasReceitasDeImpostosNaManutencaoEDesenvolvimentoDoEnsinoDemonstrativoSimplificado;Mínimo Anual de <18% / 25%> das Receitas de Impostos na Manutenção e Desenvolvimento do Ensino;80638916,05
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;% Mínimo a Aplicar no Exercício;MinimoAnualDasReceitasDeImpostosNaManutencaoEDesenvolvimentoDoEnsinoDemonstrativoSimplificado;Mínimo Anual de <18% / 25%> das Receitas de Impostos na Manutenção e Desenvolvimento do Ensino;25,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;% Aplicado Até o Bimestre;MinimoAnualDasReceitasDeImpostosNaManutencaoEDesenvolvimentoDoEnsinoDemonstrativoSimplificado;Mínimo Anual de <18% / 25%> das Receitas de Impostos na Manutenção e Desenvolvimento do Ensino;14,86
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Valor Apurado Até o Bimestre;MinimoAnualDoFUNDEBNaRemuneracaoDoMagisterioComEducacaoInfantilEEnsinoFundamentalDemonstrativoSimplificado;Mínimo Anual de 60% do FUNDEB na Remuneração do Magistério com Educação Infantil e Ensino Fundamental;42377497,31
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;% Mínimo a Aplicar no Exercício;MinimoAnualDoFUNDEBNaRemuneracaoDoMagisterioComEducacaoInfantilEEnsinoFundamentalDemonstrativoSimplificado;Mínimo Anual de 60% do FUNDEB na Remuneração do Magistério com Educação Infantil e Ensino Fundamental;60,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;% Aplicado Até o Bimestre;MinimoAnualDoFUNDEBNaRemuneracaoDoMagisterioComEducacaoInfantilEEnsinoFundamentalDemonstrativoSimplificado;Mínimo Anual de 60% do FUNDEB na Remuneração do Magistério com Educação Infantil e Ensino Fundamental;92,42
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Valor Apurado Até o Bimestre;ComplementacaoDaUniaoAoFUNDEB;Complementação da União ao FUNDEB;4500000,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Valor Apurado Até o Bimestre;AplicacaoTotalDasDespesasComAcoesEServicosPublicosDeSaude;Despesas com Ações e Serviços Oúblicos de Saúde Executadas com Recursos de Impostos;75363081,4
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;% Mínimo a Aplicar no Exercício;AplicacaoTotalDasDespesasComAcoesEServicosPublicosDeSaude;Despesas com Ações e Serviços Oúblicos de Saúde Executadas com Recursos de Impostos;15,0
2015;RREO;1;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;% Aplicado Até o Bimestre;AplicacaoTotalDasDespesasComAcoesEServicosPublicosDeSaude;Despesas com Ações e Serviços Oúblicos de Saúde Executadas com Recursos de Impostos;13,89
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;PrevisaoInicialDemonstrativoSimplificadoBalancoOrcamentario;Previsão Inicial;5742000000,0
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;PrevisaoAtualizadaDemonstrativoSimplificadoBalancoOrcamentario;Previsão Atualizada;5851980549,8
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;ReceitasRealizadasDemonstrativoSimplificadoBalancoOrcamentario;Receitas Realizadas;1554397321,27
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;SaldoDeExerciciosAnterioresUtilizadosParaCreditosAdicionaisDemonstrativoSimplificadoBalancoOrcamentario;Saldos de Exercícios Anteriores (Utilizados para Créditos Adicionais);55412161,64
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;DotacaoInicialDemonstrativoSimplificadoBalancoOrcamentario;Dotação Inicial;5742000000,0
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;CreditosAdicionaisDemonstrativoSimplificadoBalancoOrcamentario;Créditos Adicionais;165392711,44
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;DotacaoAtualizadaDemonstrativoSimplificadoBalancoOrcamentario;Dotação Atualizada;5907392711,44
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;DespesasEmpenhadasDemonstrativoSimplificadoBalancoOrcamentario;Despesas Empenhadas;2466395787,52
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;DespesasLiquidadasDemonstrativoSimplificadoBalancoOrcamentario;Despesas Liquidadas;1253465599,05
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;DespesasPagas;Despesas Pagas;1171694037,82
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;SuperavitOrcamentarioDemonstrativoSimplificadoBalancoOrcamentario;Superávit Orçamentário;300931722,22
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;DespesasEmpenhadasDemonstrativoSimplificadoDespesasPorFuncaoSubfuncao;Despesas Empenhadas;2466395787,52
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;DespesasLiquidadasDemonstrativoSimplificadoDespesasPorFuncaoSubfuncao;Despesas Liquidadas;1253465599,05
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;30/04/2015;ReceitaCorrenteLiquidaDemonstrativoSimplificado;Receita Corrente Líquida;3702814573,09
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;RPPSDemonstrativoSimplificado;Regime Próprio de Previdência dos Servidores;46449963,85
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;ReceitasPrevidenciariasRealizadasRPPSDemonstrativoSimplificado;Receitas Previdenciárias Realizadas (IV);47705871,44
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;DespesasPrevidenciariasLiquidadasRPPSDemonstrativoSimplificado;Despesas Previdenciárias Liquidadas (V);1255907,59
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Até o Bimestre;ResultadoPrevidenciarioRPPSDemonstrativoSimplificado;Resultado Previdenciário (VI) = (IV - V);46449963,85
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Meta Fixada no Anexo de Metas Fiscais da LDO (a);ResultadoNominalDemonstrativoSimplificado;Resultado Nominal;199774000,0
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Resultado Apurado até o Bimestre (b);ResultadoNominalDemonstrativoSimplificado;Resultado Nominal;231375132,33
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;% em Relação à Meta (b/a);ResultadoNominalDemonstrativoSimplificado;Resultado Nominal;115,82
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Meta Fixada no Anexo de Metas Fiscais da LDO (a);ResultadoPrimarioDemonstrativoSimplificado;Resultado Primário;-554127000,0
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Resultado Apurado até o Bimestre (b);ResultadoPrimarioDemonstrativoSimplificado;Resultado Primário;214456572,95
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;% em Relação à Meta (b/a);ResultadoPrimarioDemonstrativoSimplificado;Resultado Primário;-38,7
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;RestosAPagarProcessadosDemonstrativoSimplificado;RESTOS A PAGAR PROCESSADOS;151292702,26
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Cancelamento Até o Bimestre;RestosAPagarProcessadosDemonstrativoSimplificado;RESTOS A PAGAR PROCESSADOS;95461,0
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;RestosAPagarProcessadosDemonstrativoSimplificado;RESTOS A PAGAR PROCESSADOS;133856292,77
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;RestosAPagarProcessadosDemonstrativoSimplificado;RESTOS A PAGAR PROCESSADOS;17340948,49
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;RestosAPagarProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;151242986,79
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Cancelamento Até o Bimestre;RestosAPagarProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;95461,0
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;RestosAPagarProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;133848406,92
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;RestosAPagarProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;17299118,87
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;RestosAPagarProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;49715,47
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;RestosAPagarProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;7885,85
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;RestosAPagarProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;41829,62
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;RestosAPagarNaoProcessadosDemonstrativoSimplificado;RESTOS A PAGAR NÃO PROCESSADOS;58842330,89
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Cancelamento Até o Bimestre;RestosAPagarNaoProcessadosDemonstrativoSimplificado;RESTOS A PAGAR NÃO PROCESSADOS;691820,18
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;RestosAPagarNaoProcessadosDemonstrativoSimplificado;RESTOS A PAGAR NÃO PROCESSADOS;45173108,82
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;RestosAPagarNaoProcessadosDemonstrativoSimplificado;RESTOS A PAGAR NÃO PROCESSADOS;12977401,89
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;RestosAPagarNaoProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;57792101,42
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Cancelamento Até o Bimestre;RestosAPagarNaoProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;664417,83
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;RestosAPagarNaoProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;44258795,42
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;RestosAPagarNaoProcessadosPoderExecutivoDemonstrativoSimplificado;Poder Executivo;12868888,17
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;RestosAPagarNaoProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;1050229,47
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Cancelamento Até o Bimestre;RestosAPagarNaoProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;27402,35
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;RestosAPagarNaoProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;914313,4
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;RestosAPagarNaoProcessadosPoderLegislativoDemonstrativoSimplificado;Poder Legislativo;108513,72
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Inscrição;TotalRestosAPagarDemonstrativoSimplificado;TOTAL;210135033,15
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Cancelamento Até o Bimestre;TotalRestosAPagarDemonstrativoSimplificado;TOTAL;787281,18
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Pagamento Até o Bimestre;TotalRestosAPagarDemonstrativoSimplificado;TOTAL;179029401,59
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Saldo a Pagar;TotalRestosAPagarDemonstrativoSimplificado;TOTAL;30318350,38
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;Valor Apurado Até o Bimestre;MinimoAnualDasReceitasDeImpostosNaManutencaoEDesenvolvimentoDoEnsinoDemonstrativoSimplificado;Mínimo Anual de <18% / 25%> das Receitas de Impostos na Manutenção e Desenvolvimento do Ensino;211298598,2
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;% Mínimo a Aplicar no Exercício;MinimoAnualDasReceitasDeImpostosNaManutencaoEDesenvolvimentoDoEnsinoDemonstrativoSimplificado;Mínimo Anual de <18% / 25%> das Receitas de Impostos na Manutenção e Desenvolvimento do Ensino;25,0
2015;RREO;2;B;Prefeitura Municipal de Recife - PE;2611606;PE;1608488;RREO-Anexo 14;M;;% Aplicado Até o Bimestre;MinimoAnualDasReceitasDeImpostosNaManutencaoEDesenvolvimentoDoEnsinoDemonstrativoSimplificado;Mínimo Anual de <18% / 25%> das Receitas de Impostos na Manutenção e Desenvolvimento do Ensino;19,96
