exercicio;periodo;periodicidade;instituicao;cod_ibge;uf;co_poder;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;LIQUIDADAS (a);DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao;Decorrentes de Decisão Judicial de Período Anterior ao da Apuração;27126726,1
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;LIQUIDADAS (a);DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao;Despesas de Exercícios Anteriores de Período Anterior ao da Apuração;15037363,11
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao;Despesas de Exercícios Anteriores de Período Anterior ao da Apuração;1281296,34
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;LIQUIDADAS (a);DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados;Inativos e Pensionistas com Recursos Vinculados;103258090,47
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;LIQUIDADAS (a);DespesaComPessoalLiquida;DESPESA LÍQUIDA COM PESSOAL (III) = (I - II);1776859558,76
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalLiquida;DESPESA LÍQUIDA COM PESSOAL (III) = (I - II);1460140,85
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;Valor;ReceitaCorrenteLiquidaLimiteLegal;RECEITA CORRENTE LIQUIDA - RCL (IV);3724408077,57
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;Valor;DespesaComPessoalTotal;DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b);1778319699,61
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;% sobre a RCL;DespesaComPessoalTotal;DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b);47,75
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;Valor;LimiteMaximoDespesaComPessoalTotal;LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF);2011180361,88
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;% sobre a RCL;LimiteMaximoDespesaComPessoalTotal;LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF);54,0
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;Valor;LimitePrudencialDespesaComPessoalTotal;LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF);1910621343,79
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;% sobre a RCL;LimitePrudencialDespesaComPessoalTotal;LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF);51,3
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;Valor;LimiteDeAlertaDespesaComPessoalTotal;LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF);1810062325,69
2015;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;% sobre a RCL;LimiteDeAlertaDespesaComPessoalTotal;LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF);48,6
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;LIQUIDADAS (a);DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1989909232,67
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);581708,2
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;LIQUIDADAS (a);DespesaComPessoalAtivoBruta;Pessoal Ativo;1619457615,54
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalAtivoBruta;Pessoal Ativo;581708,2
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;LIQUIDADAS (a);DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;370451617,13
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;LIQUIDADAS (a);DespesaComPessoalNaoComputada;DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II);154472272,51
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;LIQUIDADAS (a);DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria;Indenizações por Demissão e Incentivos à Demissão Voluntária;476833,83
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;LIQUIDADAS (a);DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao;Decorrentes de Decisão Judicial de Período Anterior ao da Apuração;24332103,86
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;LIQUIDADAS (a);DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao;Despesas de Exercícios Anteriores de Período Anterior ao da Apuração;13924159,81
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;LIQUIDADAS (a);DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados;Inativos e Pensionistas com Recursos Vinculados;115739175,01
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;LIQUIDADAS (a);DespesaComPessoalLiquida;DESPESA LÍQUIDA COM PESSOAL (III) = (I - II);1835436960,16
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalLiquida;DESPESA LÍQUIDA COM PESSOAL (III) = (I - II);581708,2
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;Valor;ReceitaCorrenteLiquidaLimiteLegal;RECEITA CORRENTE LIQUIDA - RCL (IV);3691298260,4
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;Valor;DespesaComPessoalTotal;DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b);1836018668,36
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;% sobre a RCL;DespesaComPessoalTotal;DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b);49,74
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;Valor;LimiteMaximoDespesaComPessoalTotal;LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF);1993301060,61
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;% sobre a RCL;LimiteMaximoDespesaComPessoalTotal;LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF);54,0
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;Valor;LimitePrudencialDespesaComPessoalTotal;LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF);1893636007,58
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;% sobre a RCL;LimitePrudencialDespesaComPessoalTotal;LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF);51,3
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;Valor;LimiteDeAlertaDespesaComPessoalTotal;LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF);1793970954,55
2015;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1608488;RGF-Anexo 01;M;;% sobre a RCL;LimiteDeAlertaDespesaComPessoalTotal;LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF);48,6
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1989728836,64
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);488772,66
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalAtivoBruta;Pessoal Ativo;1614641273,63
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalAtivoBruta;Pessoal Ativo;488772,66
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;375087563,01
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputada;DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II);139026177,18
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalNaoComputada;DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II);267283,49
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria;Indenizações por Demissão e Incentivos à Demissão Voluntária;418651,0
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao;Decorrentes de Decisão Judicial de Período Anterior ao da Apuração;17654545,48
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao;Despesas de Exercícios Anteriores de Período Anterior ao da Apuração;9958781,02
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao;Despesas de Exercícios Anteriores de Período Anterior ao da Apuração;267283,49
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados;Inativos e Pensionistas com Recursos Vinculados;110994199,68
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalLiquida;DESPESA LÍQUIDA COM PESSOAL (III) = (I - II);1850702659,46
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalLiquida;DESPESA LÍQUIDA COM PESSOAL (III) = (I - II);221489,17
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;Valor;ReceitaCorrenteLiquidaLimiteLegal;RECEITA CORRENTE LIQUIDA - RCL (IV);3705182573,56
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;Valor;DespesaComPessoalTotal;DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b);1850924148,63
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;% sobre a RCL;DespesaComPessoalTotal;DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b);49,96
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;Valor;LimiteMaximoDespesaComPessoalTotal;LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF);2000798589,72
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;% sobre a RCL;LimiteMaximoDespesaComPessoalTotal;LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF);54,0
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;Valor;LimitePrudencialDespesaComPessoalTotal;LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF);1900758660,23
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;% sobre a RCL;LimitePrudencialDespesaComPessoalTotal;LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF);51,3
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;Valor;LimiteDeAlertaDespesaComPessoalTotal;LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF);1800718730,75
2016;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;% sobre a RCL;LimiteDeAlertaDespesaComPessoalTotal;LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF);48,6
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);2010358865,84
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);488772,66
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalAtivoBruta;Pessoal Ativo;1623696172,07
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalAtivoBruta;Pessoal Ativo;488772,66
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;386662693,77
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputada;DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II);142453747,11
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalNaoComputada;DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II);267283,49
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria;Indenizações por Demissão e Incentivos à Demissão Voluntária;648837,63
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao;Decorrentes de Decisão Judicial de Período Anterior ao da Apuração;16257301,77
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao;Despesas de Exercícios Anteriores de Período Anterior ao da Apuração;7522559,21
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao;Despesas de Exercícios Anteriores de Período Anterior ao da Apuração;267283,49
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados;Inativos e Pensionistas com Recursos Vinculados;118025048,5
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalLiquida;DESPESA LÍQUIDA COM PESSOAL (III) = (I - II);1867905118,73
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalLiquida;DESPESA LÍQUIDA COM PESSOAL (III) = (I - II);221489,17
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;Valor;ReceitaCorrenteLiquidaLimiteLegal;RECEITA CORRENTE LIQUIDA - RCL (IV);3788541644,8
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;Valor;DespesaComPessoalTotal;DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b);1868126607,9
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;% sobre a RCL;DespesaComPessoalTotal;DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b);49,31
2016;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1617183;RGF-Anexo 01;M;;Valor;LimiteMaximoDespesaComPessoalTotal;LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF);2045812488,19
